city,country,lat,lon,year,month,t2m,precip
Rosario,AR,-32.94,-60.65,1985,5,15.72,1.17
Rosario,AR,-32.94,-60.65,1985,6,12.56,0.78
Rosario,AR,-32.94,-60.65,1985,7,11.32,2.21
Rosario,AR,-32.94,-60.65,1985,8,12.51,1.53
Rosario,AR,-32.94,-60.65,1985,9,14.78,3.12
Rosario,AR,-32.94,-60.65,1985,10,18.23,5.03
Rosario,AR,-32.94,-60.65,1985,11,22.67,2.61
Rosario,AR,-32.94,-60.65,1985,12,24.5,4.08
Rosario,AR,-32.94,-60.65,1985,13,18.68,2.54
Rosario,AR,-32.94,-60.65,1986,1,26.1,7.12
Rosario,AR,-32.94,-60.65,1986,2,23.75,2.21
Rosario,AR,-32.94,-60.65,1986,3,21.1,1.96
Rosario,AR,-32.94,-60.65,1986,4,19.01,5.69
Rosario,AR,-32.94,-60.65,1986,5,14.35,1.13
Rosario,AR,-32.94,-60.65,1986,6,13.31,1.6
Rosario,AR,-32.94,-60.65,1986,7,11.83,0.11
Rosario,AR,-32.94,-60.65,1986,8,13.06,1.3
Rosario,AR,-32.94,-60.65,1986,9,15.65,1.9
Rosario,AR,-32.94,-60.65,1986,10,19.05,2.97
Rosario,AR,-32.94,-60.65,1986,11,21.33,5.75
Rosario,AR,-32.94,-60.65,1986,12,24.91,2.97
Rosario,AR,-32.94,-60.65,1986,13,18.59,2.89
Rosario,AR,-32.94,-60.65,1987,1,27.19,2.5
Rosario,AR,-32.94,-60.65,1987,2,25.7,4.99
Rosario,AR,-32.94,-60.65,1987,3,22.63,7.01
Rosario,AR,-32.94,-60.65,1987,4,18.2,2.84
Rosario,AR,-32.94,-60.65,1987,5,11.03,2.4
Rosario,AR,-32.94,-60.65,1987,6,10.69,0.26
Rosario,AR,-32.94,-60.65,1987,7,12.97,1.99
Rosario,AR,-32.94,-60.65,1987,8,11.18,0.78
Rosario,AR,-32.94,-60.65,1987,9,13.9,0.54
Rosario,AR,-32.94,-60.65,1987,10,18.74,3.28
Rosario,AR,-32.94,-60.65,1987,11,21.73,3.76
Rosario,AR,-32.94,-60.65,1987,12,22.96,4.54
Rosario,AR,-32.94,-60.65,1987,13,18.04,2.9
Rosario,AR,-32.94,-60.65,1988,1,25.29,4.01
Rosario,AR,-32.94,-60.65,1988,2,24.71,2.2
Rosario,AR,-32.94,-60.65,1988,3,23.8,9.54
Rosario,AR,-32.94,-60.65,1988,4,16.27,1.31
Rosario,AR,-32.94,-60.65,1988,5,11.09,0.11
Rosario,AR,-32.94,-60.65,1988,6,9.47,0.2
Rosario,AR,-32.94,-60.65,1988,7,8.56,1.2
Rosario,AR,-32.94,-60.65,1988,8,12.69,0.38
Rosario,AR,-32.94,-60.65,1988,9,14.36,2.02
Rosario,AR,-32.94,-60.65,1988,10,17.91,2.09
Rosario,AR,-32.94,-60.65,1988,11,23.68,1.46
Rosario,AR,-32.94,-60.65,1988,12,26.42,2.76
Rosario,AR,-32.94,-60.65,1988,13,17.84,2.28
Rosario,AR,-32.94,-60.65,1989,1,28.34,2.46
Rosario,AR,-32.94,-60.65,1989,2,27.16,2.41
Rosario,AR,-32.94,-60.65,1989,3,21.71,4.64
Rosario,AR,-32.94,-60.65,1989,4,18.75,2.9
Rosario,AR,-32.94,-60.65,1989,5,14.38,1.64
Rosario,AR,-32.94,-60.65,1989,6,12.99,1.15
Rosario,AR,-32.94,-60.65,1989,7,10.21,0.79
Rosario,AR,-32.94,-60.65,1989,8,13.82,1.94
Rosario,AR,-32.94,-60.65,1989,9,14.34,0.51
Rosario,AR,-32.94,-60.65,1989,10,18.71,2.65
Rosario,AR,-32.94,-60.65,1989,11,21.89,3.33
Rosario,AR,-32.94,-60.65,1989,12,26.44,5.78
Rosario,AR,-32.94,-60.65,1989,13,19.02,2.52
Rosario,AR,-32.94,-60.65,1990,1,27.44,5.69
Rosario,AR,-32.94,-60.65,1990,2,23.63,3.68
Rosario,AR,-32.94,-60.65,1990,3,20.57,5.81
Rosario,AR,-32.94,-60.65,1990,4,17.69,4.45
Rosario,AR,-32.94,-60.65,1990,5,12.85,1.96
Rosario,AR,-32.94,-60.65,1990,6,9.56,0.07
Rosario,AR,-32.94,-60.65,1990,7,9.32,1.11
Rosario,AR,-32.94,-60.65,1990,8,15.01,0.5
Rosario,AR,-32.94,-60.65,1990,9,14.2,0.9
Rosario,AR,-32.94,-60.65,1990,10,19.76,6.14
Rosario,AR,-32.94,-60.65,1990,11,22.36,6.65
Rosario,AR,-32.94,-60.65,1990,12,22.76,6.1
Rosario,AR,-32.94,-60.65,1990,13,17.9,3.59
Rosario,AR,-32.94,-60.65,1991,1,24.88,4.49
Rosario,AR,-32.94,-60.65,1991,2,25.3,1.62
Rosario,AR,-32.94,-60.65,1991,3,24.54,2.51
Rosario,AR,-32.94,-60.65,1991,4,18.63,7.76
Rosario,AR,-32.94,-60.65,1991,5,16.2,2.83
Rosario,AR,-32.94,-60.65,1991,6,11.18,2.7
Rosario,AR,-32.94,-60.65,1991,7,9.48,1.44
Rosario,AR,-32.94,-60.65,1991,8,12.79,1.76
Rosario,AR,-32.94,-60.65,1991,9,15.71,1.41
Rosario,AR,-32.94,-60.65,1991,10,17.18,2.83
Rosario,AR,-32.94,-60.65,1991,11,20.66,2.55
Rosario,AR,-32.94,-60.65,1991,12,23.04,10.04
Rosario,AR,-32.94,-60.65,1991,13,18.26,3.51
Rosario,AR,-32.94,-60.65,1992,1,24.99,2.46
Rosario,AR,-32.94,-60.65,1992,2,24.71,3.22
Rosario,AR,-32.94,-60.65,1992,3,23.29,3.18
Rosario,AR,-32.94,-60.65,1992,4,17.11,2.38
Rosario,AR,-32.94,-60.65,1992,5,13.71,1.07
Rosario,AR,-32.94,-60.65,1992,6,13.36,3.06
Rosario,AR,-32.94,-60.65,1992,7,7.61,0.57
Rosario,AR,-32.94,-60.65,1992,8,11.87,1.73
Rosario,AR,-32.94,-60.65,1992,9,14.28,1.84
Rosario,AR,-32.94,-60.65,1992,10,18.33,2.43
Rosario,AR,-32.94,-60.65,1992,11,19.86,4.96
Rosario,AR,-32.94,-60.65,1992,12,23.51,4.9
Rosario,AR,-32.94,-60.65,1992,13,17.7,2.64
Rosario,AR,-32.94,-60.65,1993,1,26.45,5.41
Rosario,AR,-32.94,-60.65,1993,2,23.8,1.49
Rosario,AR,-32.94,-60.65,1993,3,23.96,2.13
Rosario,AR,-32.94,-60.65,1993,4,18.33,8.72
Rosario,AR,-32.94,-60.65,1993,5,13.1,2.98
Rosario,AR,-32.94,-60.65,1993,6,10.08,2.37
Rosario,AR,-32.94,-60.65,1993,7,8.6,0.32
Rosario,AR,-32.94,-60.65,1993,8,11.44,0.7
Rosario,AR,-32.94,-60.65,1993,9,13.44,1.39
Rosario,AR,-32.94,-60.65,1993,10,18.52,6.53
Rosario,AR,-32.94,-60.65,1993,11,20.11,4.05
Rosario,AR,-32.94,-60.65,1993,12,23.4,6.02
Rosario,AR,-32.94,-60.65,1993,13,17.57,3.52
Rosario,AR,-32.94,-60.65,1994,1,25.06,2.64
Rosario,AR,-32.94,-60.65,1994,2,24.38,2.45
Rosario,AR,-32.94,-60.65,1994,3,22.23,3.45
Rosario,AR,-32.94,-60.65,1994,4,17.29,5.9
Rosario,AR,-32.94,-60.65,1994,5,15.63,2.05
Rosario,AR,-32.94,-60.65,1994,6,12.4,1.08
Rosario,AR,-32.94,-60.65,1994,7,10.22,0.42
Rosario,AR,-32.94,-60.65,1994,8,11.77,0.64
Rosario,AR,-32.94,-60.65,1994,9,16.42,0.29
Rosario,AR,-32.94,-60.65,1994,10,18.4,4.0
Rosario,AR,-32.94,-60.65,1994,11,22.06,2.65
Rosario,AR,-32.94,-60.65,1994,12,27.16,3.2
Rosario,AR,-32.94,-60.65,1994,13,18.55,2.4
Rosario,AR,-32.94,-60.65,1995,1,24.75,5.95
Rosario,AR,-32.94,-60.65,1995,2,23.52,3.02
Rosario,AR,-32.94,-60.65,1995,3,22.22,4.9
Rosario,AR,-32.94,-60.65,1995,4,17.68,3.38
Rosario,AR,-32.94,-60.65,1995,5,13.74,0.82
Rosario,AR,-32.94,-60.65,1995,6,10.55,0.29
Rosario,AR,-32.94,-60.65,1995,7,9.26,0.24
Rosario,AR,-32.94,-60.65,1995,8,11.53,0.01
Rosario,AR,-32.94,-60.65,1995,9,15.62,0.8
Rosario,AR,-32.94,-60.65,1995,10,17.76,3.58
Rosario,AR,-32.94,-60.65,1995,11,22.63,4.16
Rosario,AR,-32.94,-60.65,1995,12,27.03,1.23
Rosario,AR,-32.94,-60.65,1995,13,17.99,2.36
Rosario,AR,-32.94,-60.65,1996,1,25.85,3.22
Rosario,AR,-32.94,-60.65,1996,2,24.29,5.49
Rosario,AR,-32.94,-60.65,1996,3,23.26,5.21
Rosario,AR,-32.94,-60.65,1996,4,18.02,4.38
Rosario,AR,-32.94,-60.65,1996,5,14.18,1.46
Rosario,AR,-32.94,-60.65,1996,6,9.07,0.34
Rosario,AR,-32.94,-60.65,1996,7,8.41,0.08
Rosario,AR,-32.94,-60.65,1996,8,14.25,0.42
Rosario,AR,-32.94,-60.65,1996,9,14.38,1.03
Rosario,AR,-32.94,-60.65,1996,10,19.37,3.99
Rosario,AR,-32.94,-60.65,1996,11,22.42,3.94
Rosario,AR,-32.94,-60.65,1996,12,25.03,3.12
Rosario,AR,-32.94,-60.65,1996,13,18.2,2.71
Rosario,AR,-32.94,-60.65,1997,1,27.84,3.56
Rosario,AR,-32.94,-60.65,1997,2,23.78,3.33
Rosario,AR,-32.94,-60.65,1997,3,23.37,1.02
Rosario,AR,-32.94,-60.65,1997,4,19.46,2.4
Rosario,AR,-32.94,-60.65,1997,5,16.04,1.25
Rosario,AR,-32.94,-60.65,1997,6,11.03,1.58
Rosario,AR,-32.94,-60.65,1997,7,12.26,0.54
Rosario,AR,-32.94,-60.65,1997,8,13.4,1.18
Rosario,AR,-32.94,-60.65,1997,9,16.16,0.83
Rosario,AR,-32.94,-60.65,1997,10,18.9,3.22
Rosario,AR,-32.94,-60.65,1997,11,21.45,4.76
Rosario,AR,-32.94,-60.65,1997,12,23.12,6.25
Rosario,AR,-32.94,-60.65,1997,13,18.88,2.49
Rosario,AR,-32.94,-60.65,1998,1,23.71,5.14
Rosario,AR,-32.94,-60.65,1998,2,22.16,4.95
Rosario,AR,-32.94,-60.65,1998,3,19.86,4.65
Rosario,AR,-32.94,-60.65,1998,4,17.17,1.6
Rosario,AR,-32.94,-60.65,1998,5,15.3,2.48
Rosario,AR,-32.94,-60.65,1998,6,10.91,0.4
Rosario,AR,-32.94,-60.65,1998,7,12.33,0.91
Rosario,AR,-32.94,-60.65,1998,8,12.28,0.32
Rosario,AR,-32.94,-60.65,1998,9,14.09,0.61
Rosario,AR,-32.94,-60.65,1998,10,20.06,2.0
Rosario,AR,-32.94,-60.65,1998,11,21.89,5.53
Rosario,AR,-32.94,-60.65,1998,12,23.67,4.03
Rosario,AR,-32.94,-60.65,1998,13,17.77,2.71
Rosario,AR,-32.94,-60.65,1999,1,24.33,3.19
Rosario,AR,-32.94,-60.65,1999,2,24.87,3.46
Rosario,AR,-32.94,-60.65,1999,3,23.2,7.01
Rosario,AR,-32.94,-60.65,1999,4,16.16,3.72
Rosario,AR,-32.94,-60.65,1999,5,13.3,1.21
Rosario,AR,-32.94,-60.65,1999,6,9.99,1.93
Rosario,AR,-32.94,-60.65,1999,7,9.26,0.62
Rosario,AR,-32.94,-60.65,1999,8,12.13,0.67
Rosario,AR,-32.94,-60.65,1999,9,16.16,1.77
Rosario,AR,-32.94,-60.65,1999,10,19.08,1.61
Rosario,AR,-32.94,-60.65,1999,11,22.18,1.37
Rosario,AR,-32.94,-60.65,1999,12,24.64,3.06
Rosario,AR,-32.94,-60.65,1999,13,17.9,2.46
Rosario,AR,-32.94,-60.65,2000,1,27.68,1.89
Rosario,AR,-32.94,-60.65,2000,2,24.85,7.37
Rosario,AR,-32.94,-60.65,2000,3,20.93,3.01
Rosario,AR,-32.94,-60.65,2000,4,17.94,9.97
Rosario,AR,-32.94,-60.65,2000,5,13.51,6.14
Rosario,AR,-32.94,-60.65,2000,6,11.3,0.94
Rosario,AR,-32.94,-60.65,2000,7,7.11,0.62
Rosario,AR,-32.94,-60.65,2000,8,11.34,3.28
Rosario,AR,-32.94,-60.65,2000,9,13.67,2.4
Rosario,AR,-32.94,-60.65,2000,10,17.67,6.09
Rosario,AR,-32.94,-60.65,2000,11,18.72,6.58
Rosario,AR,-32.94,-60.65,2000,12,22.82,2.6
Rosario,AR,-32.94,-60.65,2000,13,17.27,4.22
Rosario,AR,-32.94,-60.65,2001,1,24.99,6.8
Rosario,AR,-32.94,-60.65,2001,2,25.62,4.09
Rosario,AR,-32.94,-60.65,2001,3,22.39,8.38
Rosario,AR,-32.94,-60.65,2001,4,17.4,2.39
Rosario,AR,-32.94,-60.65,2001,5,13.22,0.7
Rosario,AR,-32.94,-60.65,2001,6,11.82,0.96
Rosario,AR,-32.94,-60.65,2001,7,10.24,0.2
Rosario,AR,-32.94,-60.65,2001,8,14.54,3.75
Rosario,AR,-32.94,-60.65,2001,9,14.45,3.87
Rosario,AR,-32.94,-60.65,2001,10,18.18,6.92
Rosario,AR,-32.94,-60.65,2001,11,19.78,4.28
Rosario,AR,-32.94,-60.65,2001,12,23.59,2.76
Rosario,AR,-32.94,-60.65,2001,13,17.98,3.77
Rosario,AR,-32.94,-60.65,2002,1,25.55,2.5
Rosario,AR,-32.94,-60.65,2002,2,23.95,2.14
Rosario,AR,-32.94,-60.65,2002,3,22.61,8.82
Rosario,AR,-32.94,-60.65,2002,4,16.39,3.77
Rosario,AR,-32.94,-60.65,2002,5,15.14,2.18
Rosario,AR,-32.94,-60.65,2002,6,8.82,0.17
Rosario,AR,-32.94,-60.65,2002,7,9.47,1.11
Rosario,AR,-32.94,-60.65,2002,8,12.77,3.07
Rosario,AR,-32.94,-60.65,2002,9,14.48,1.84
Rosario,AR,-32.94,-60.65,2002,10,18.77,7.36
Rosario,AR,-32.94,-60.65,2002,11,21.13,4.84
Rosario,AR,-32.94,-60.65,2002,12,22.72,5.83
Rosario,AR,-32.94,-60.65,2002,13,17.63,3.66
Rosario,AR,-32.94,-60.65,2003,1,26.38,1.37
Rosario,AR,-32.94,-60.65,2003,2,23.8,4.57
Rosario,AR,-32.94,-60.65,2003,3,21.82,4.89
Rosario,AR,-32.94,-60.65,2003,4,16.39,4.95
Rosario,AR,-32.94,-60.65,2003,5,13.53,1.75
Rosario,AR,-32.94,-60.65,2003,6,12.07,0.16
Rosario,AR,-32.94,-60.65,2003,7,9.39,2.03
Rosario,AR,-32.94,-60.65,2003,8,10.32,1.16
Rosario,AR,-32.94,-60.65,2003,9,14.29,1.0
Rosario,AR,-32.94,-60.65,2003,10,19.4,1.68
Rosario,AR,-32.94,-60.65,2003,11,22.23,2.88
Rosario,AR,-32.94,-60.65,2003,12,22.58,4.94
Rosario,AR,-32.94,-60.65,2003,13,17.65,2.6
Rosario,AR,-32.94,-60.65,2004,1,27.52,2.81
Rosario,AR,-32.94,-60.65,2004,2,23.97,1.66
Rosario,AR,-32.94,-60.65,2004,3,23.99,2.17
Rosario,AR,-32.94,-60.65,2004,4,18.55,6.25
Rosario,AR,-32.94,-60.65,2004,5,11.77,2.15
Rosario,AR,-32.94,-60.65,2004,6,11.74,0.84
Rosario,AR,-32.94,-60.65,2004,7,10.42,0.79
Rosario,AR,-32.94,-60.65,2004,8,12.59,0.63
Rosario,AR,-32.94,-60.65,2004,9,16.19,0.32
Rosario,AR,-32.94,-60.65,2004,10,18.48,3.24
Rosario,AR,-32.94,-60.65,2004,11,21.36,3.71
Rosario,AR,-32.94,-60.65,2004,12,23.8,5.06
Rosario,AR,-32.94,-60.65,2004,13,18.35,2.47
Rosario,AR,-32.94,-60.65,2005,1,26.15,4.87
Rosario,AR,-32.94,-60.65,2005,2,24.27,2.29
Rosario,AR,-32.94,-60.65,2005,3,20.83,9.39
Rosario,AR,-32.94,-60.65,2005,4,15.89,3.24
Rosario,AR,-32.94,-60.65,2005,5,13.74,0.32
Rosario,AR,-32.94,-60.65,2005,6,13.12,1.22
Rosario,AR,-32.94,-60.65,2005,7,11.04,1.21
Rosario,AR,-32.94,-60.65,2005,8,12.31,1.54
Rosario,AR,-32.94,-60.65,2005,9,13.8,1.42
Rosario,AR,-32.94,-60.65,2005,10,17.83,1.99
Rosario,AR,-32.94,-60.65,2005,11,22.74,2.62
Rosario,AR,-32.94,-60.65,2005,12,23.69,1.75
Rosario,AR,-32.94,-60.65,2005,13,17.92,2.66
Rosario,AR,-32.94,-60.65,2006,1,26.84,4.06
Rosario,AR,-32.94,-60.65,2006,2,24.86,4.7
Rosario,AR,-32.94,-60.65,2006,3,20.84,3.16
Rosario,AR,-32.94,-60.65,2006,4,18.2,7.02
Rosario,AR,-32.94,-60.65,2006,5,12.74,0.09
Rosario,AR,-32.94,-60.65,2006,6,11.83,2.16
Rosario,AR,-32.94,-60.65,2006,7,13.1,0.25
Rosario,AR,-32.94,-60.65,2006,8,11.16,0.21
Rosario,AR,-32.94,-60.65,2006,9,14.96,0.56
Rosario,AR,-32.94,-60.65,2006,10,20.58,4.64
Rosario,AR,-32.94,-60.65,2006,11,21.19,4.81
Rosario,AR,-32.94,-60.65,2006,12,24.98,8.62
Rosario,AR,-32.94,-60.65,2006,13,18.41,3.34
Rosario,AR,-32.94,-60.65,2007,1,24.75,2.82
Rosario,AR,-32.94,-60.65,2007,2,24.37,5.84
Rosario,AR,-32.94,-60.65,2007,3,21.05,14.92
Rosario,AR,-32.94,-60.65,2007,4,17.71,2.5
Rosario,AR,-32.94,-60.65,2007,5,11.01,1.41
Rosario,AR,-32.94,-60.65,2007,6,8.24,0.54
Rosario,AR,-32.94,-60.65,2007,7,7.06,0.04
Rosario,AR,-32.94,-60.65,2007,8,8.05,0.43
Rosario,AR,-32.94,-60.65,2007,9,15.94,2.96
Rosario,AR,-32.94,-60.65,2007,10,18.74,4.21
Rosario,AR,-32.94,-60.65,2007,11,19.92,0.94
Rosario,AR,-32.94,-60.65,2007,12,24.14,2.82
Rosario,AR,-32.94,-60.65,2007,13,16.7,3.28
Rosario,AR,-32.94,-60.65,2008,1,26.4,3.46
Rosario,AR,-32.94,-60.65,2008,2,25.07,3.4
Rosario,AR,-32.94,-60.65,2008,3,22.04,2.08
Rosario,AR,-32.94,-60.65,2008,4,18.06,1.06
Rosario,AR,-32.94,-60.65,2008,5,14.28,0.14
Rosario,AR,-32.94,-60.65,2008,6,9.58,0.18
Rosario,AR,-32.94,-60.65,2008,7,13.8,0.46
Rosario,AR,-32.94,-60.65,2008,8,12.54,0.09
Rosario,AR,-32.94,-60.65,2008,9,15.34,1.26
Rosario,AR,-32.94,-60.65,2008,10,19.06,2.04
Rosario,AR,-32.94,-60.65,2008,11,25.81,2.86
Rosario,AR,-32.94,-60.65,2008,12,25.8,1.06
Rosario,AR,-32.94,-60.65,2008,13,18.97,1.5
Rosario,AR,-32.94,-60.65,2009,1,25.7,4.64
Rosario,AR,-32.94,-60.65,2009,2,24.05,7.46
Rosario,AR,-32.94,-60.65,2009,3,23.68,4.47
Rosario,AR,-32.94,-60.65,2009,4,19.53,1.19
Rosario,AR,-32.94,-60.65,2009,5,15.85,0.61
Rosario,AR,-32.94,-60.65,2009,6,10.11,0.09
Rosario,AR,-32.94,-60.65,2009,7,9.13,1.56
Rosario,AR,-32.94,-60.65,2009,8,13.91,0.39
Rosario,AR,-32.94,-60.65,2009,9,13.15,3.65
Rosario,AR,-32.94,-60.65,2009,10,18.18,2.56
Rosario,AR,-32.94,-60.65,2009,11,22.95,4.86
Rosario,AR,-32.94,-60.65,2009,12,22.92,14.01
Rosario,AR,-32.94,-60.65,2009,13,18.24,3.78
Rosario,AR,-32.94,-60.65,2010,1,25.35,5.76
Rosario,AR,-32.94,-60.65,2010,2,23.61,11.88
Rosario,AR,-32.94,-60.65,2010,3,22.25,3.07
Rosario,AR,-32.94,-60.65,2010,4,15.93,2.88
Rosario,AR,-32.94,-60.65,2010,5,13.66,2.57
Rosario,AR,-32.94,-60.65,2010,6,10.44,0.35
Rosario,AR,-32.94,-60.65,2010,7,8.7,0.67
Rosario,AR,-32.94,-60.65,2010,8,10.58,0.09
Rosario,AR,-32.94,-60.65,2010,9,14.41,3.06
Rosario,AR,-32.94,-60.65,2010,10,16.84,1.54
Rosario,AR,-32.94,-60.65,2010,11,21.8,0.99
Rosario,AR,-32.94,-60.65,2010,12,25.33,3.59
Rosario,AR,-32.94,-60.65,2010,13,17.38,2.98
Rosario,AR,-32.94,-60.65,2011,1,26.47,4.88
Rosario,AR,-32.94,-60.65,2011,2,23.36,5.97
Rosario,AR,-32.94,-60.65,2011,3,21.29,3.82
Rosario,AR,-32.94,-60.65,2011,4,17.43,4.52
Rosario,AR,-32.94,-60.65,2011,5,13.19,2.4
Rosario,AR,-32.94,-60.65,2011,6,9.69,1.02
Rosario,AR,-32.94,-60.65,2011,7,8.73,0.49
Rosario,AR,-32.94,-60.65,2011,8,10.47,0.29
Rosario,AR,-32.94,-60.65,2011,9,15.62,0.43
Rosario,AR,-32.94,-60.65,2011,10,17.56,4.52
Rosario,AR,-32.94,-60.65,2011,11,23.4,3.12
Rosario,AR,-32.94,-60.65,2011,12,25.0,1.48
Rosario,AR,-32.94,-60.65,2011,13,17.65,2.72
Rosario,AR,-32.94,-60.65,2012,1,27.46,3.18
Rosario,AR,-32.94,-60.65,2012,2,25.01,6.7
Rosario,AR,-32.94,-60.65,2012,3,21.12,4.35
Rosario,AR,-32.94,-60.65,2012,4,17.83,1.0
Rosario,AR,-32.94,-60.65,2012,5,15.5,2.76
Rosario,AR,-32.94,-60.65,2012,6,10.03,0.15
Rosario,AR,-32.94,-60.65,2012,7,7.79,0.28
Rosario,AR,-32.94,-60.65,2012,8,12.48,4.66
Rosario,AR,-32.94,-60.65,2012,9,14.84,4.14
Rosario,AR,-32.94,-60.65,2012,10,18.33,10.17
Rosario,AR,-32.94,-60.65,2012,11,21.57,3.37
Rosario,AR,-32.94,-60.65,2012,12,23.06,9.04
Rosario,AR,-32.94,-60.65,2012,13,17.9,4.16
Rosario,AR,-32.94,-60.65,2013,1,24.77,1.82
Rosario,AR,-32.94,-60.65,2013,2,23.55,3.67
Rosario,AR,-32.94,-60.65,2013,3,19.64,2.87
Rosario,AR,-32.94,-60.65,2013,4,18.03,1.76
Rosario,AR,-32.94,-60.65,2013,5,13.33,3.66
Rosario,AR,-32.94,-60.65,2013,6,10.6,0.53
Rosario,AR,-32.94,-60.65,2013,7,10.52,0.72
Rosario,AR,-32.94,-60.65,2013,8,10.67,0.05
Rosario,AR,-32.94,-60.65,2013,9,14.56,1.13
Rosario,AR,-32.94,-60.65,2013,10,19.65,3.23
Rosario,AR,-32.94,-60.65,2013,11,21.23,6.84
Rosario,AR,-32.94,-60.65,2013,12,27.67,2.29
Rosario,AR,-32.94,-60.65,2013,13,17.82,2.37
Rosario,AR,-32.94,-60.65,2014,1,27.04,3.26
Rosario,AR,-32.94,-60.65,2014,2,23.1,8.53
Rosario,AR,-32.94,-60.65,2014,3,19.1,4.76
Rosario,AR,-32.94,-60.65,2014,4,17.17,4.02
Rosario,AR,-32.94,-60.65,2014,5,14.06,0.95
Rosario,AR,-32.94,-60.65,2014,6,10.18,0.75
Rosario,AR,-32.94,-60.65,2014,7,10.94,1.26
Rosario,AR,-32.94,-60.65,2014,8,13.64,0.02
Rosario,AR,-32.94,-60.65,2014,9,15.68,2.57
Rosario,AR,-32.94,-60.65,2014,10,20.39,3.19
Rosario,AR,-32.94,-60.65,2014,11,21.29,4.84
Rosario,AR,-32.94,-60.65,2014,12,23.5,3.71
Rosario,AR,-32.94,-60.65,2014,13,17.99,3.11
Rosario,AR,-32.94,-60.65,2015,1,24.74,6.6
Rosario,AR,-32.94,-60.65,2015,2,24.36,3.04
Rosario,AR,-32.94,-60.65,2015,3,22.28,3.89
Rosario,AR,-32.94,-60.65,2015,4,20.24,1.77
Rosario,AR,-32.94,-60.65,2015,5,15.91,2.67
Rosario,AR,-32.94,-60.65,2015,6,12.34,0.68
Rosario,AR,-32.94,-60.65,2015,7,11.0,1.62
Rosario,AR,-32.94,-60.65,2015,8,13.8,4.12
Rosario,AR,-32.94,-60.65,2015,9,14.11,1.12
Rosario,AR,-32.94,-60.65,2015,10,16.75,2.86
Rosario,AR,-32.94,-60.65,2015,11,20.31,3.6
Rosario,AR,-32.94,-60.65,2015,12,25.28,3.0
Rosario,AR,-32.94,-60.65,2015,13,18.4,2.93
Rosario,AR,-32.94,-60.65,2016,1,27.53,2.44
Rosario,AR,-32.94,-60.65,2016,2,25.74,10.91
Rosario,AR,-32.94,-60.65,2016,3,20.68,2.4
Rosario,AR,-32.94,-60.65,2016,4,16.99,7.84
Rosario,AR,-32.94,-60.65,2016,5,11.95,0.32
Rosario,AR,-32.94,-60.65,2016,6,8.63,1.86
Rosario,AR,-32.94,-60.65,2016,7,9.22,0.9
Rosario,AR,-32.94,-60.65,2016,8,12.35,0.91
Rosario,AR,-32.94,-60.65,2016,9,13.84,0.9
Rosario,AR,-32.94,-60.65,2016,10,17.55,5.21
Rosario,AR,-32.94,-60.65,2016,11,20.95,2.89
Rosario,AR,-32.94,-60.65,2016,12,25.39,5.04
Rosario,AR,-32.94,-60.65,2016,13,17.55,3.43
Rosario,AR,-32.94,-60.65,2017,1,25.18,6.02
Rosario,AR,-32.94,-60.65,2017,2,24.53,4.98
Rosario,AR,-32.94,-60.65,2017,3,21.46,4.16
Rosario,AR,-32.94,-60.65,2017,4,16.55,4.75
Rosario,AR,-32.94,-60.65,2017,5,14.58,1.84
Rosario,AR,-32.94,-60.65,2017,6,12.48,0.73
Rosario,AR,-32.94,-60.65,2017,7,11.98,1.26
Rosario,AR,-32.94,-60.65,2017,8,13.57,1.89
Rosario,AR,-32.94,-60.65,2017,9,14.94,4.27
Rosario,AR,-32.94,-60.65,2017,10,17.48,2.7
Rosario,AR,-32.94,-60.65,2017,11,21.27,2.31
Rosario,AR,-32.94,-60.65,2017,12,25.53,3.84
Rosario,AR,-32.94,-60.65,2017,13,18.27,3.22
Rosario,AR,-32.94,-60.65,2018,1,26.81,1.2
Rosario,AR,-32.94,-60.65,2018,2,26.84,0.42
Rosario,AR,-32.94,-60.65,2018,3,23.17,0.96
Rosario,AR,-32.94,-60.65,2018,4,21.62,6.52
Rosario,AR,-32.94,-60.65,2018,5,15.32,4.99
Rosario,AR,-32.94,-60.65,2018,6,9.36,0.2
Rosario,AR,-32.94,-60.65,2018,7,9.32,0.74
Rosario,AR,-32.94,-60.65,2018,8,10.26,0.93
Rosario,AR,-32.94,-60.65,2018,9,17.26,1.27
Rosario,AR,-32.94,-60.65,2018,10,18.28,3.69
Rosario,AR,-32.94,-60.65,2018,11,21.47,7.75
Rosario,AR,-32.94,-60.65,2018,12,23.06,5.73
Rosario,AR,-32.94,-60.65,2018,13,18.51,2.88
Rosario,AR,-32.94,-60.65,2019,1,24.69,7.66
Rosario,AR,-32.94,-60.65,2019,2,23.22,3.91
Rosario,AR,-32.94,-60.65,2019,3,20.2,3.56
Rosario,AR,-32.94,-60.65,2019,4,18.1,2.66
Rosario,AR,-32.94,-60.65,2019,5,14.22,1.8
Rosario,AR,-32.94,-60.65,2019,6,12.68,1.36
Rosario,AR,-32.94,-60.65,2019,7,10.13,1.07
Rosario,AR,-32.94,-60.65,2019,8,11.76,0.22
Rosario,AR,-32.94,-60.65,2019,9,14.57,1.09
Rosario,AR,-32.94,-60.65,2019,10,18.23,3.43
Rosario,AR,-32.94,-60.65,2019,11,23.45,2.85
Rosario,AR,-32.94,-60.65,2019,12,24.06,4.94
